date,time,azi,elev,apmag,sbrt,observatory
2025-01-09,02:30,66.311779,-3.200721,19.272,n.a.,hf
2025-01-09,02:30,110.925907,-66.636797,19.272,n.a.,ssf
2025-01-09,03:00,68.973201,3.309771,19.273,n.a.,hf
2025-01-09,03:00,103.214492,-60.485855,19.273,n.a.,ssf
2025-01-09,03:30,71.35965,9.931657,19.273,n.a.,hf
2025-01-09,03:30,97.499585,-54.159326,19.273,n.a.,ssf
2025-01-09,04:00,73.521535,16.64296,19.274,n.a.,hf
2025-01-09,04:00,92.871597,-47.755148,19.274,n.a.,ssf
2025-01-09,04:30,75.499206,23.426492,19.274,n.a.,hf
2025-01-09,04:30,88.864995,-41.325553,19.274,n.a.,ssf
2025-01-09,05:00,77.325124,30.268614,19.275,n.a.,hf
2025-01-09,05:00,85.215162,-34.903756,19.275,n.a.,ssf
2025-01-09,05:30,79.025496,37.15834,19.275,n.a.,hf
2025-01-09,05:30,81.755783,-28.514785,19.276,n.a.,ssf
2025-01-09,06:00,80.621398,44.086679,19.276,n.a.,hf
2025-01-09,06:00,78.371368,-22.180608,19.276,n.a.,ssf
2025-01-09,06:30,82.129337,51.046148,19.276,n.a.,hf
2025-01-09,06:30,74.973208,-15.923,19.277,n.a.,ssf
2025-01-09,07:00,83.560943,58.030402,19.277,n.a.,hf
2025-01-09,07:00,71.486083,-9.765515,19.277,n.a.,ssf
2025-01-09,07:30,84.92059,65.033948,19.278,n.a.,hf
2025-01-09,07:30,67.840257,-3.73516,19.278,n.a.,ssf
2025-01-09,08:00,86.195764,72.051915,19.278,n.a.,hf
2025-01-09,08:00,63.966304,2.135927,19.278,n.a.,ssf
2025-01-09,08:30,87.308098,79.079824,19.279,n.a.,hf
2025-01-09,08:30,59.79169,7.808611,19.279,n.a.,ssf
2025-01-09,09:00,87.528086,86.112837,19.279,n.a.,hf
2025-01-09,09:00,55.238913,13.234639,19.279,n.a.,ssf
2025-01-09,09:30,272.73887,86.846901,19.28,n.a.,hf
2025-01-09,09:30,50.22561,18.354286,19.28,n.a.,ssf
2025-01-09,10:00,272.597877,79.813867,19.28,n.a.,hf
2025-01-09,10:00,44.667781,23.094027,19.28,n.a.,ssf
2025-01-09,10:30,273.679559,72.785195,19.281,n.a.,hf
2025-01-09,10:30,38.487957,27.364848,19.281,n.a.,ssf
2025-01-09,11:00,274.943614,65.766018,19.281,n.a.,hf
2025-01-09,11:00,31.630386,31.062443,19.281,n.a.,ssf
2025-01-09,11:30,276.29553,58.760791,19.282,n.a.,hf
2025-01-09,11:30,24.083992,34.071142,19.282,n.a.,ssf
2025-01-09,12:00,277.719628,51.774334,19.282,n.a.,hf
2025-01-09,12:00,15.90944,36.273651,19.282,n.a.,ssf
2025-01-09,12:30,279.219197,44.812067,19.283,n.a.,hf
2025-01-09,12:30,7.25908,37.567276,19.283,n.a.,ssf
2025-01-09,13:00,280.80528,37.880234,19.283,n.a.,hf
2025-01-09,13:00,358.372979,37.88373,19.283,n.a.,ssf
2025-01-09,13:30,349.540853,37.205307,19.284,n.a.,ssf
2025-01-09,14:00,341.040679,35.569472,19.284,n.a.,ssf
2025-01-09,14:30,333.083066,33.059341,19.285,n.a.,ssf
2025-01-09,15:00,325.785701,29.785166,19.285,n.a.,ssf
2025-01-09,16:00,293.398302,-2.52586,19.287,n.a.,hf
2025-01-09,16:30,296.359365,-8.912408,19.287,n.a.,hf
2025-01-09,17:00,299.728911,-15.126092,19.288,n.a.,hf
2025-01-09,17:30,303.603857,-21.118847,19.288,n.a.,hf
2025-01-09,18:00,308.10342,-26.826583,19.289,n.a.,hf
2025-01-09,18:00,294.590071,0.011844,19.289,n.a.,ssf
2025-01-09,18:30,313.369091,-32.163757,19.289,n.a.,hf
2025-01-09,18:30,290.807843,-5.921531,19.289,n.a.,ssf
2025-01-09,19:00,319.556686,-37.017264,19.29,n.a.,hf
2025-01-09,19:00,287.228208,-12.001725,19.29,n.a.,ssf
