date,time,azi,elev,apmag,sbrt,observatory
2025-01-09,03:00,266.162983,-86.575012,21.05,5.309,hf
2025-01-09,03:00,234.866948,-13.537395,21.05,5.309,ssf
2025-01-09,03:30,93.788751,-86.385925,21.05,5.309,hf
2025-01-09,03:30,229.823103,-18.622928,21.05,5.309,ssf
2025-01-09,04:00,93.105543,-79.363081,21.049,5.308,hf
2025-01-09,04:00,224.231458,-23.323053,21.049,5.308,ssf
2025-01-09,04:30,94.046368,-72.343626,21.049,5.308,hf
2025-01-09,04:30,218.01629,-27.548057,21.049,5.308,ssf
2025-01-09,05:00,95.24885,-65.333947,21.048,5.308,hf
2025-01-09,05:00,211.124925,-31.193231,21.048,5.308,ssf
2025-01-09,05:30,96.567969,-58.338687,21.048,5.308,hf
2025-01-09,05:30,203.550908,-34.143145,21.048,5.308,ssf
2025-01-09,06:00,97.97331,-51.362755,21.048,5.308,hf
2025-01-09,06:00,195.360628,-36.281765,21.048,5.308,ssf
2025-01-09,06:30,99.462371,-44.411649,21.047,5.308,hf
2025-01-09,06:30,186.711804,-37.508893,21.047,5.308,ssf
2025-01-09,07:00,101.043523,-37.491705,21.047,5.308,hf
2025-01-09,07:00,177.847336,-37.759744,21.047,5.308,ssf
2025-01-09,07:30,102.731463,-30.610387,21.046,5.308,hf
2025-01-09,07:30,169.055588,-37.020359,21.046,5.308,ssf
2025-01-09,08:00,104.546106,-23.77665,21.046,5.308,hf
2025-01-09,08:00,160.609282,-35.331212,21.046,5.308,ssf
2025-01-09,08:30,106.512797,-17.001426,21.046,5.308,hf
2025-01-09,08:30,152.712014,-32.77703,21.046,5.308,ssf
2025-01-09,09:00,108.663244,-10.298273,21.045,5.308,hf
2025-01-09,09:00,145.475151,-29.468243,21.045,5.308,ssf
2025-01-09,09:30,111.037026,-3.68426,21.045,5.308,hf
2025-01-09,09:30,138.925863,-25.52227,21.045,5.308,ssf
2025-01-09,10:00,113.683675,2.818823,21.044,5.308,hf
2025-01-09,10:00,133.031587,-21.050085,21.044,5.308,ssf
2025-01-09,10:30,116.665347,9.182777,21.044,5.308,hf
2025-01-09,10:30,127.72588,-16.149202,21.044,5.308,ssf
2025-01-09,11:00,120.060046,15.370668,21.044,5.308,hf
2025-01-09,11:00,122.927988,-10.901577,21.044,5.308,ssf
2025-01-09,11:30,123.965075,21.333629,21.043,5.308,hf
2025-01-09,11:30,118.554742,-5.374372,21.043,5.308,ssf
2025-01-09,12:00,128.499727,27.006582,21.043,5.308,hf
2025-01-09,12:00,114.526376,0.37802,21.043,5.308,ssf
2025-01-09,12:30,133.804797,32.302842,21.042,5.307,hf
2025-01-09,12:30,110.768282,6.311615,21.042,5.307,ssf
2025-01-09,13:00,140.033811,37.108148,21.042,5.307,hf
2025-01-09,13:00,107.210239,12.390595,21.042,5.307,ssf
2025-01-09,13:30,103.783955,18.585321,21.042,5.307,ssf
2025-01-09,14:00,100.419073,24.87059,21.041,5.307,ssf
2025-01-09,14:30,97.037133,31.224008,21.041,5.307,ssf
2025-01-09,15:00,93.541977,37.624291,21.04,5.307,ssf
2025-01-09,15:30,186.033516,48.051542,21.04,5.307,hf
2025-01-09,16:00,196.205207,46.685535,21.04,5.307,hf
2025-01-09,16:30,205.546524,44.167523,21.039,5.307,hf
2025-01-09,17:00,213.798153,40.674012,21.039,5.307,hf
2025-01-09,17:30,220.915119,36.395921,21.038,5.307,hf
2025-01-09,18:00,226.986452,31.505783,21.038,5.307,hf
2025-01-09,18:00,51.246163,74.674379,21.038,5.307,ssf
2025-01-09,18:30,232.157247,26.144797,21.038,5.307,hf
2025-01-09,18:30,25.930013,78.759965,21.038,5.307,ssf
2025-01-09,19:00,236.580077,20.422538,21.037,5.307,hf
2025-01-09,19:00,348.149952,79.589469,21.037,5.307,ssf
2025-01-09,19:30,240.392517,14.421925,21.037,5.307,hf
2025-01-09,19:30,316.963758,76.544636,21.037,5.307,ssf
2025-01-09,20:00,243.710148,8.205173,21.036,5.307,hf
2025-01-09,20:00,299.178673,71.450559,21.036,5.307,ssf
2025-01-09,20:30,246.626793,1.819036,21.036,5.306,hf
2025-01-09,20:30,288.635057,65.568357,21.036,5.307,ssf
2025-01-09,21:00,249.217424,-4.701099,21.036,5.306,hf
2025-01-09,21:00,281.508929,59.363475,21.036,5.306,ssf
2025-01-09,21:30,251.541582,-11.328159,21.035,5.306,hf
2025-01-09,21:30,276.121181,53.015433,21.035,5.306,ssf
2025-01-09,22:00,253.646465,-18.041178,21.035,5.306,hf
2025-01-09,22:00,271.687916,46.606899,21.035,5.306,ssf
2025-01-09,22:30,255.56942,-24.823693,21.034,5.306,hf
2025-01-09,22:30,267.801095,40.183594,21.034,5.306,ssf
2025-01-09,23:00,257.339766,-31.662589,21.034,5.306,hf
2025-01-09,23:00,264.22455,33.775751,21.034,5.306,ssf
2025-01-09,23:30,258.979927,-38.547259,21.034,5.306,hf
2025-01-09,23:30,260.807007,27.407056,21.034,5.306,ssf
2025-01-10,00:00,260.505711,-45.468973,21.033,5.306,hf
2025-01-10,00:00,257.441297,21.099004,21.033,5.306,ssf
2025-01-10,00:30,261.925175,-52.420421,21.033,5.306,hf
2025-01-10,00:30,254.043388,14.873438,21.033,5.306,ssf
2025-01-10,01:00,263.234369,-59.395332,21.032,5.306,hf
2025-01-10,01:00,250.540627,8.754382,21.032,5.306,ssf
2025-01-10,01:30,264.403931,-66.388162,21.032,5.306,hf
2025-01-10,01:30,246.864571,2.769664,21.032,5.306,ssf
2025-01-10,02:00,265.330044,-73.393682,21.032,5.306,hf
2025-01-10,02:00,242.946318,-3.047412,21.032,5.306,ssf
2025-01-10,02:30,265.567979,-80.40578,21.031,5.306,hf
2025-01-10,02:30,238.713508,-8.656192,21.031,5.306,ssf
2025-01-10,03:00,259.751726,-87.399527,21.031,5.306,hf
2025-01-10,03:00,234.088888,-14.006542,21.031,5.306,ssf
2025-01-10,03:30,96.561316,-85.517925,21.03,5.306,hf
2025-01-10,03:30,228.991015,-19.036544,21.03,5.306,ssf
2025-01-10,04:00,94.445495,-78.511357,21.03,5.306,hf
