date,time,azi,elev,apmag,sbrt,observatory
2025-01-09,00:00,307.536467,-26.989526,19.359,7.474,hf
2025-01-09,00:00,294.275872,0.440867,19.359,7.474,ssf
2025-01-09,00:30,312.787175,-32.366399,19.359,7.474,hf
2025-01-09,00:30,290.478581,-5.501423,19.359,7.474,ssf
2025-01-09,01:00,318.965159,-37.266204,19.359,7.474,hf
2025-01-09,01:00,286.882649,-11.58875,19.359,7.474,ssf
2025-01-09,01:30,326.22362,-41.543135,19.358,7.474,hf
2025-01-09,01:30,283.417904,-17.790992,19.358,7.474,ssf
2025-01-09,02:00,334.655635,-45.018435,19.358,7.474,hf
2025-01-09,02:00,280.012206,-24.082491,19.358,7.474,ssf
2025-01-09,02:30,344.209271,-47.49445,19.358,7.474,hf
2025-01-09,02:30,276.585313,-30.440366,19.357,7.474,ssf
2025-01-09,03:00,354.601359,-48.790277,19.357,7.474,hf
2025-01-09,03:00,273.039256,-36.842717,19.357,7.474,ssf
2025-01-09,03:30,5.309394,-48.794239,19.357,7.474,hf
2025-01-09,03:30,269.241973,-43.26635,19.357,7.474,ssf
2025-01-09,04:00,15.704954,-47.505985,19.356,7.474,hf
2025-01-09,04:00,264.997011,-49.683172,19.356,7.474,ssf
2025-01-09,04:30,25.264368,-45.036639,19.356,7.474,hf
2025-01-09,04:30,259.982427,-56.053382,19.356,7.474,ssf
2025-01-09,05:00,33.702936,-41.566863,19.356,7.474,hf
2025-01-09,05:00,253.616368,-62.310365,19.356,7.473,ssf
2025-01-09,05:30,40.967565,-37.294347,19.355,7.473,hf
2025-01-09,05:30,244.737097,-68.322233,19.355,7.473,ssf
2025-01-09,06:00,47.150731,-32.398026,19.355,7.473,hf
2025-01-09,06:00,230.83598,-73.780889,19.355,7.473,ssf
2025-01-09,06:30,52.405446,-27.023913,19.355,7.473,hf
2025-01-09,06:30,207.014422,-77.882831,19.355,7.473,ssf
2025-01-09,07:00,56.892453,-21.284783,19.354,7.473,hf
2025-01-09,07:00,171.731655,-78.972264,19.354,7.473,ssf
2025-01-09,07:30,60.756182,-15.265523,19.354,7.473,hf
2025-01-09,07:30,140.714371,-76.3071,19.354,7.473,ssf
2025-01-09,08:00,64.117551,-9.029496,19.354,7.473,hf
2025-01-09,08:00,122.055742,-71.445842,19.354,7.473,ssf
2025-01-09,08:30,67.07452,-2.624088,19.353,7.473,hf
2025-01-09,08:30,110.844823,-65.682096,19.353,7.473,ssf
2025-01-09,09:00,69.705413,3.914989,19.353,7.473,hf
2025-01-09,09:00,103.291545,-59.537898,19.353,7.473,ssf
2025-01-09,09:30,72.07275,10.560525,19.353,7.473,hf
2025-01-09,09:30,97.626517,-53.220107,19.353,7.473,ssf
2025-01-09,10:00,74.226735,17.291522,19.352,7.473,hf
2025-01-09,10:00,93.006873,-46.823949,19.352,7.473,ssf
2025-01-09,10:30,76.208192,24.091545,19.352,7.473,hf
2025-01-09,10:30,88.991352,-40.401282,19.352,7.472,ssf
2025-01-09,11:00,78.050985,30.947542,19.352,7.472,hf
2025-01-09,11:00,85.324801,-33.985505,19.352,7.472,ssf
2025-01-09,11:30,79.784108,37.848987,19.351,7.472,hf
2025-01-09,11:30,81.844656,-27.601961,19.351,7.472,ssf
2025-01-09,12:00,81.433721,44.787251,19.351,7.472,hf
2025-01-09,12:00,78.436751,-21.272953,19.351,7.472,ssf
2025-01-09,12:30,83.025665,51.755129,19.35,7.472,hf
2025-01-09,12:30,75.012548,-15.020612,19.35,7.472,ssf
2025-01-09,13:00,84.589767,58.746481,19.35,7.472,hf
2025-01-09,13:00,71.496366,-8.868886,19.35,7.472,ssf
2025-01-09,13:30,86.170058,65.755936,19.35,7.472,hf
2025-01-09,13:30,67.817583,-2.845259,19.35,7.472,ssf
2025-01-09,14:00,87.858394,72.778581,19.349,7.472,hf
2025-01-09,14:00,63.905533,3.017532,19.349,7.472,ssf
2025-01-09,14:30,89.965137,79.8093,19.349,7.472,hf
2025-01-09,14:30,59.686125,8.679566,19.349,7.472,ssf
2025-01-09,15:00,95.459268,86.835524,19.349,7.472,hf
2025-01-09,15:00,55.080017,14.091547,19.349,7.472,ssf
2025-01-09,15:30,265.857522,86.092768,19.348,7.472,hf
2025-01-09,15:30,50.002846,19.192372,19.348,7.472,ssf
2025-01-09,16:00,270.32948,79.064099,19.348,7.471,hf
2025-01-09,16:00,44.368759,23.906741,19.348,7.471,ssf
2025-01-09,16:30,272.356919,72.034225,19.348,7.471,hf
2025-01-09,16:30,38.099206,28.143479,19.348,7.471,ssf
2025-01-09,17:00,274.026429,65.013175,19.347,7.471,hf
2025-01-09,17:00,31.13915,31.795882,19.347,7.471,ssf
2025-01-09,17:30,275.60252,58.005976,19.347,7.471,hf
2025-01-09,17:30,23.481357,34.746076,19.347,7.471,ssf
2025-01-09,18:00,277.168524,51.017581,19.347,7.471,hf
2025-01-09,18:00,15.194459,36.875513,19.347,7.471,ssf
2025-01-09,18:30,278.766089,44.053441,19.346,7.471,hf
2025-01-09,18:30,6.442384,38.082119,19.346,7.471,ssf
2025-01-09,19:00,280.424311,37.11981,19.346,7.471,hf
2025-01-09,19:00,357.477461,38.30071,19.346,7.471,ssf
2025-01-09,19:30,282.168925,30.224045,19.345,7.471,hf
2025-01-09,19:30,348.59785,37.518848,19.345,7.471,ssf
2025-01-09,20:00,284.026305,23.374975,19.345,7.471,hf
2025-01-09,20:00,340.082953,35.780123,19.345,7.471,ssf
2025-01-09,20:30,286.025883,16.583394,19.345,7.471,hf
2025-01-09,20:30,332.13811,33.173013,19.345,7.471,ssf
2025-01-09,21:00,288.202174,9.862702,19.344,7.47,hf
2025-01-09,21:00,324.872184,29.811333,19.344,7.47,ssf
2025-01-09,21:30,290.596884,3.229801,19.344,7.47,hf
2025-01-09,21:30,318.30764,25.814953,19.344,7.47,ssf
2025-01-09,22:00,293.261377,-3.293682,19.344,7.47,hf
2025-01-09,22:00,312.406874,21.296288,19.344,7.47,ssf
2025-01-09,22:30,296.259654,-9.679692,19.343,7.47,hf
2025-01-09,22:30,307.099108,16.353492,19.343,7.47,ssf
2025-01-09,23:00,299.671874,-15.89137,19.343,7.47,hf
2025-01-09,23:00,302.300232,11.068641,19.343,7.47,ssf
2025-01-09,23:30,303.598156,-21.879778,19.343,7.47,hf
2025-01-09,23:30,297.924598,5.508735,19.343,7.47,ssf
2025-01-10,00:00,308.161693,-27.579468,19.342,7.47,hf
2025-01-10,00:00,293.890559,-0.272113,19.342,7.47,ssf
